longitude,latitude,number,street,city,zip,hashCode
-93.4715221,45.0504141,'15055','52nd Avenue North','Plymouth','55446','bba0a88b60dca334'
-93.5980997,44.9052042,'5455','Mallard Lane','Shorewood','55331','d221635e42e60e6b'
-93.3230733,44.9248568,'4304','Abbott Avenue South','Minneapolis','55410','a1805a3fe466be26'
-93.3839767,44.9487731,'8224','30 1/2 Street West','Saint Louis Park','55426','a23428cfd81425f5'
-93.4062255,44.941576,'3412','Oak Ridge Road','Minnetonka','55305','9a0b9bab2d078a97'
-93.291382,44.8909787,'910','62nd Street West','Minneapolis','55419','fabefae24f6991b9'
-93.5690322,44.893879,'6045','Galpin Lake Road','Shorewood','55331','101976f68001aa7b'
-93.26628,44.9802551,'121','Washington Avenue South','Minneapolis','55401','ea1130df8aa1db78'
-93.3906216,44.9070549,'5234','Green Farms Road','Edina','55436','b29190f7a281e635'
-93.2585282,44.8606225,'7842','12th Avenue South','Bloomington','55425','6f7394f3ef1291fe'
-93.6554945,45.0051848,'1464','Budd Avenue','Maple Plain','55359','74ab45e9170ffa44'
-93.3194838,44.9509071,'3151','Dean Court','Minneapolis','55416','2143d9c5208b50bc'
-93.5223698,44.9266787,'4240','Circle Drive','Deephaven','55391','261a1e98e1db4175'
-93.2718314,44.9649352,'1800','Clinton Avenue','Minneapolis','55404','92c3d9cf899985a7'
-93.2244197,44.8558673,'8165','33rd Avenue South','Bloomington','55425','9c0df3f1c7bd1b7d'
-93.400044,44.8335415,'9360','Hennepin Town Road','Eden Prairie','55347','fd26d2f5d5ed7991'
-93.4117408,45.1342362,'10281','99th Place North','Maple Grove','55369','a8d499978c0d70a4'
-93.3833536,44.8138168,'7517','105th Street West','Bloomington','55438','216a4b4b290b4453'
-93.4707712,44.8668922,'15229','Buchanan Court','Eden Prairie','55344','7221e9e06cfe91c7'
-93.2692152,44.9300285,'4012','5th Avenue South','Minneapolis','55409','005ec43db05d08e4'
-93.4087032,45.0125919,'10110','29th Avenue North','Plymouth','55441','70166919b356b8a4'
-93.3825922,45.0158423,'8024','32nd Place North','Crystal','55427','77586136248690a1'
-93.3413772,45.0141423,'4840','Lowry Terrace','Golden Valley','55422','2c60335dba076e67'
-93.2960489,44.9548869,'2610','Fremont Avenue South','Minneapolis','55408','438448fe5d619a09'
-93.2616508,44.8582131,'930','80th Street East','Bloomington','55420','11c16e6229d34bd6'
-93.3939036,44.8935026,'6710','Vernon Avenue','Edina','55436','15e64379d12af547'
-93.3517151,45.0401867,'4701','Welcome Avenue North','Crystal','55429','a271508293055d8d'
-93.2140767,44.9722193,'2909','4th Street Southeast','Minneapolis','55414','56b61e1b7ff07b69'
-93.2732841,44.9118434,'5020','3rd Avenue South','Minneapolis','55419','89474244c3c97327'
-93.4142859,44.8658311,'10785','Valley View Road','Eden Prairie','55344','a6acf8aaa8d50642'
-93.2603696,44.9255262,'4244','10th Avenue South','Minneapolis','55407','66225f4d9eb670c6'
-93.3469009,45.0681198,'5207','Boulder Lane','Brooklyn Center','55429','97748f6d8cfd6252'
-93.4585722,45.1162498,'8900','Dallas Lane North','Maple Grove','55369','9ad5aa67e688833f'
-93.6919588,45.0653718,'6581','Genaker Way','Greenfield','55359','cf0ffbef7e1dc3df'
-93.2250608,44.9562619,'2533','32nd Avenue South','Minneapolis','55406','fba7b31a3eb7c795'
-93.4358774,45.0308944,'12258','42nd Avenue North','Plymouth','55441','a9036e68e40bf747'
-93.4596609,44.8510489,'14395','Chestnut Drive','Eden Prairie','55347','e3954fbc046f86ba'
-93.2695439,44.9793976,'401','Nicollet Mall','Minneapolis','55401','8a965ef29c17596c'
-93.3274374,45.034519,'4336','Ewing Avenue North','Robbinsdale','55422','b34de3c313a2921d'
-93.4560408,45.0494131,'13948','52nd Avenue North','Plymouth','55446','83fa7299a7b82209'
-93.3448728,44.9373574,'3601','Park Center Boulevard','Saint Louis Park','55416','31ae29ec48bd5445'
-93.4355882,45.0847078,'7153','Willow Road North','Maple Grove','55369','56ddc900009f8994'
-93.4899336,45.009942,'16530','27th Avenue North','Plymouth','55447','429c43d58b5c4704'
-93.2899229,44.9260577,'4220','Aldrich Avenue South','Minneapolis','55409','7f6fc542ae012a8b'
-93.2963559,44.8699087,'7324','Fremont Avenue South','Richfield','55423','c9af63f3f04a351f'
-93.3626393,44.9897187,'6535','Golden Valley Road','Golden Valley','55427','1819ecf70056a5d7'
-93.4625528,45.0808161,'6944','Timber Crest Drive North','Maple Grove','55311','866f90442e645439'
-93.2977367,44.9558087,'1414','26th Street West','Minneapolis','55405','4d74cf6dedbc6471'
-93.2993341,44.9517277,'1425','28th Street West','Minneapolis','55408','f05e0921081ba6c8'
-93.3862865,44.9401813,'8437','35th Street West','Saint Louis Park','55426','6a3973184fecc895'
-93.4458108,44.9605535,'2250','Plymouth Road','Minnetonka','55305','9670bf745107f836'
-93.6660289,44.93597,'85','Address Unassigned','Mound','55364','64dbb211c09c9b6a'
-93.2670176,44.9990315,'1101','Main Street Northeast','Minneapolis','55413','aec41804db35b60b'
-93.6040817,44.9080957,'25545','Birch Bluff Road','Shorewood','55331','50f8f4a0e8dc81fa'
-93.3663403,44.9634871,'2012','Hampshire Avenue South','Saint Louis Park','55426','aef6f95e95452f7e'
-93.296688,44.9455103,'3129','Girard Avenue South','Minneapolis','55408','b7cc397143366f8c'
-93.6476732,44.9580921,'4890','Grand View Avenue','Minnetrista','55364','9ab348bd3ccc8a30'
-93.3386583,44.8044159,'4601','110th Street West','Bloomington','55437','4c471dd05a12daa6'
-93.2097397,44.9087018,'5207','44th Avenue South','Minneapolis','55417','d0b923834ab3e8e3'
-93.5100171,44.868634,'7539','Paulsen Drive','Eden Prairie','55346','ace2ce5f9dddb9d3'
-93.4552302,45.0507874,'13800','53rd Avenue North','Plymouth','55446','992857fbdcd30511'
-93.3035626,45.0608168,'5830','Logan Avenue North','Brooklyn Center','55430','b6aaf93f2b2b9217'
-93.3607592,45.107896,'8417','Brunswick Avenue North','Brooklyn Park','55443','cdc4c89b6eadb4ca'
-93.2099552,45.0308549,'3420','Croft Drive','Saint Anthony','55418','2615243b9594ad79'
-93.3317104,44.9750946,'4100','Glencrest Road','Golden Valley','55416','fc8b045fe074bd4a'
-93.4879936,44.8550642,'8170','Curtis Lane','Eden Prairie','55347','2040798c28a12234'
-93.4084704,44.8214844,'10391','Sherman Drive','Eden Prairie','55347','dc2eeef161981319'
-93.2986802,44.9030062,'5500','Humboldt Circle','Minneapolis','55419','951dd55561a23d5b'
-93.362712,44.8779132,'5406','Creek View Lane','Edina','55439','662d75460d5c0f78'
-93.4978499,45.0446069,'5010','Holly Lane North','Plymouth','55446','9059ccafe44f80d8'
-93.5450993,44.904213,'5524','Tiffany Lane','Shorewood','55331','44f4caa20d8b823e'
-93.3956489,44.9120195,'5024','Park Terrace','Edina','55436','cfb96486a9accd3a'
-93.3084456,45.050868,'5253','Oliver Avenue North','Minneapolis','55430','06506e14d25780c7'
-93.4894332,45.0960394,'16552','77th Circle North','Maple Grove','55311','04effd51b3d9419c'
-93.2593723,45.0200983,'605 1/2','29th Avenue Northeast','Minneapolis','55418','d1c946e2968f5d44'
-93.3048248,45.0188821,'3507','Morgan Avenue North','Minneapolis','55412','1dd5a1166508a7ed'
-93.3248239,44.9067414,'5309','Chowen Avenue South','Minneapolis','55410','ecf6e0630581fd48'
-93.3285397,45.1262002,'3700','94th Avenue North','Brooklyn Park','55443','f2bbf7820b905d3d'
-93.4575148,45.0390856,'13934','45th Avenue North','Plymouth','55446','ef7fa8d85805ef56'
-93.2622929,44.8475424,'8606','Elliot Avenue South','Bloomington','55420','73eaa31149e8a95e'
-93.268538,44.9248939,'4303','5th Avenue South','Minneapolis','55409','4e38594a62097511'
-93.6088846,44.9008673,'25920','Smithtown Road','Shorewood','55331','0613846d860c5c83'
-93.2653609,45.0065844,'1805','2nd Street Northeast','Minneapolis','55418','b38f277e3928a8c1'
-93.4543491,45.0192177,'40','Address Unassigned','Plymouth','55441','d054b0aa4f5fc0e6'
-93.205723,44.9245065,'4300','River Parkway West','Minneapolis','55406','9d6a13c0a66c91ba'
-93.4397307,44.9757008,'12700','Fairfield Road','Minnetonka','55305','ed24ade8efce60cd'
-93.4266524,45.1057444,'8291','Cottonwood Lane North','Maple Grove','55369','0c74f971cc714ba2'
-93.2985814,45.0782667,'1343','67th Lane North','Brooklyn Center','55430','8234dcf2595592b8'
-93.4627154,44.9986447,'14325','18th Avenue North','Plymouth','55447','2690673bc8ec2836'
-93.7636469,44.8981701,'4391','Games Trail','Minnetrista','55375','71a7e434a71a2959'
-93.3808502,44.8572348,'8064','Pennsylvania Road','Bloomington','55438','bb097b6a02544c72'
-93.3260348,45.0751004,'6606','Chowen Avenue North','Brooklyn Center','55429','e50e532693e412ef'
-93.5342004,44.9165206,'20001','Manor Road','Shorewood','55331','789ace63c05949a7'
-93.4199184,44.9775774,'252','Willoughby Way West','Minnetonka','55305','be2d7b3f00c910eb'
-93.3954132,44.8182735,'10211','Cavell Circle','Bloomington','55438','1102ce30a0bd52cd'
-93.4078634,44.9777556,'301','Shelard Parkway','Saint Louis Park','55426','fc0757bd035eaeab'
-93.2585071,44.9783995,'200','Park Avenue','Minneapolis','55415','a54d82bd466039e7'
-93.3100987,45.0300868,'4119','Queen Avenue North','Minneapolis','55412','1df0ef1d40f8ec40'
-93.2784761,44.8954805,'5920','Nicollet Avenue','Minneapolis','55419','789339b5f2283c19'
-93.6618772,45.0072784,'5435','Main Street West','Maple Plain','55359','dd33031f8f0187ac'
-93.3318717,44.873187,'7125','Bristol Boulevard','Edina','55435','539cfda739bfe25b'
-93.4180449,45.1500843,'10795','108th Avenue North','Maple Grove','55369','3ce129596b134689'
-93.4036041,44.9420621,'9800','Ann Lane','Minnetonka','55305','80efa5372cd354a6'
-93.3363354,44.9491418,'4450','Minnetonka Boulevard','Saint Louis Park','55416','1fd78252e5b8df67'
-93.3988723,44.9100482,'5128','Lincoln Circle','Edina','55436','5bed4b9e58c13161'
-93.3073156,45.0100085,'2911','Oliver Avenue North','Minneapolis','55411','0f2674e4cc915ca6'
-93.2726978,44.9713814,'201','11th Street South','Minneapolis','55403','a611998bfa828de3'
-93.3444251,44.993873,'1425','Angelo Drive','Golden Valley','55422','1e9c2fd68bfcc297'
-93.2856283,44.8477507,'429','86th Street West','Bloomington','55420','f0b9bcbda509a7ce'
-93.4603367,45.0776528,'14205','68th Place North','Maple Grove','55311','b094e85617528d49'
-93.3064661,44.8837426,'6544','Newton Avenue South','Richfield','55423','0659db405e3c2535'
-93.2704942,44.8270974,'9725','4th Avenue South','Bloomington','55420','53a7abdef6dd6539'
-93.403805,44.9766682,'400','Ford Road','Saint Louis Park','55426','028cc162d40d7935'
-93.4114227,44.8170522,'10292','Antlers Ridge','Eden Prairie','55347','f1e7519620e5da5e'
-93.4677007,44.9604909,'2333','Linner Road','Minnetonka','55391','77be4b3310315744'
-93.2917533,44.8921795,'921','61st Street West','Minneapolis','55419','b6c138787e28fc9b'
-93.450924,45.0192917,'13425','34th Avenue North','Plymouth','55441','1f5ab8ec52751e39'
-93.3586565,44.9011312,'5620','Bernard Place','Edina','55436','5fa03cbb3c2aef7e'
-93.2528512,44.9074101,'5248','Bloomington Avenue','Minneapolis','55417','033928d9a69b92f1'
-93.240114,44.860908,'2201','78th Street East','Bloomington','55425','860b6fa741ceaafb'
-93.3692493,44.8753963,'7009','Lee Valley Circle','Edina','55439','71ee327b2a3d85ff'
-93.4527634,45.1047101,'13600','Grove Drive North','Maple Grove','55311','2b74249dafb73cc7'
-93.3801223,44.7998575,'7328','114th Street Circle West','Bloomington','55438','02538f11a0c99374'
-93.2167789,44.9867371,'897','26th Avenue Southeast','Minneapolis','55414','60839799d4f1c638'
-93.3982754,45.0053558,'2425','Mendelssohn Lane North','Golden Valley','55427','97aeaa86ee3a3475'
-93.2767533,44.9673957,'1520','1st Avenue South','Minneapolis','55403','1a8e5fefa1676844'
-93.2586101,44.9594135,'2318','11th Avenue South','Minneapolis','55404','c3e8f86a4cd29297'
-93.2317517,44.9192927,'4609','28th Avenue South','Minneapolis','55406','26bb3a792650bcfb'
-93.2623536,44.9120138,'800','Minnehaha Parkway East','Minneapolis','55417','6230b3a985cae2a4'
-93.3526483,44.878841,'5100','Meadow Ridge','Edina','55439','09bfae24311370ba'
-93.269314,44.9860336,'212','1st Street North','Minneapolis','55401','e15f3fd476783062'
-93.2635333,44.8499377,'8434','Chicago Avenue South','Bloomington','55420','c801f4f26a927fcf'
-93.3448914,44.8358505,'4932','93rd Street West','Bloomington','55437','a269c42abb40193c'
-93.7418724,44.9125624,'8580','Trista Lane East','Saint Bonifacius','55375','a2927dfcfcf41e2c'
-93.531106,44.9920623,'797','Ferndale Road North','Orono','55391','28ae6d9d202bd84c'
-93.4785057,45.0067299,'15645','25th Place North','Plymouth','55447','6b772dbac1889c6a'
-93.363346,44.8874084,'6312','Limerick Lane','Edina','55439','91b7bb29246c7d9b'
-93.3712484,44.9386165,'7201','Walker Street','Saint Louis Park','55426','0b5fddc7e49b181e'
-93.3386529,44.9513994,'2830','Monterey Parkway','Saint Louis Park','55416','0dd76a3e49020e80'
-93.3676262,45.0785436,'6801','68th Avenue North','Brooklyn Park','55428','0fb6d80c0de27796'
-93.3363419,44.9252295,'4230','Crocker Avenue','Edina','55416','dd1ff2b91e290de4'
-93.318495,44.9150248,'4833','Xerxes Avenue South','Minneapolis','55410','b3491d7085124f79'
-93.2182216,44.928419,'4108','38th Avenue South','Minneapolis','55406','8e582c2b5cbab4dd'
-93.404195,44.9810764,'200','Nathan Lane North','Plymouth','55441','3a7559ca918dc40d'
-93.4858284,45.0387822,'4625','Xene Lane North','Plymouth','55446','7238f04ac1d3fd89'
-93.4137113,44.8442763,'8823','Basswood Road','Eden Prairie','55344','bc32e89bd577af6d'
-93.4331713,45.2056651,'11941','Dayton River Road','Dayton','55327','1ce651a3eed43cb1'
-93.3377947,44.8233798,'9913','Little Road','Bloomington','55437','ab3329b252fcacfc'
-93.334831,44.8242016,'9909','Johnson Circle','Bloomington','55437','ded856671df42122'
-93.2438513,45.0317754,'3514','Taylor Street Northeast','Minneapolis','55418','5b890f12993b3290'
-93.4625126,44.8639156,'14610','Martin Drive','Eden Prairie','55344','1ed62c42c706e957'
-93.215537,44.9874257,'923','27th Avenue Southeast','Minneapolis','55414','9f470981ad257640'
-93.3358395,44.949126,'4400','Minnetonka Boulevard','Saint Louis Park','55416','f15a68836e303ffa'
-93.3679767,45.0622806,'6904','60th Avenue North','Crystal','55428','13fb0f99815f50ed'
-93.2212025,44.985151,'850','22nd Avenue Southeast','Minneapolis','55414','05076704b2f0914a'
-93.501378,45.0853998,'7207','Kimberly Lane North','Maple Grove','55311','ffc912d6950225bd'
-93.5253244,44.9373287,'3655','Parkway','Deephaven','55391','069f04b5c5465ea4'
-93.2940355,44.839286,'9032','Dupont Avenue South','Bloomington','55420','69a4de18939045d4'
-93.4220907,44.9903575,'1020','Medicine Lake Drive West','Plymouth','55441','9c65aa4d9b22deb2'
-93.4619885,44.8674291,'14409','Fairway Drive','Eden Prairie','55344','248430229bcb3a1d'
-93.4640163,44.907963,'14501','Atrium Way','Minnetonka','55345','1c3c83a25203e43a'
-93.350752,44.8471075,'5326','Paola Circle','Bloomington','55437','79fae53d0ad9a93b'
-93.5170893,45.1307682,'9694','Winslow Chase North','Maple Grove','55311','07d072dab030dc67'
-93.377347,44.9397893,'3516','Quebec Avenue South','Saint Louis Park','55426','72e7eda616f153d2'
-93.4561785,45.0623627,'13905','60th Avenue North','Plymouth','55446','8323c6e906ea5c9c'
-93.31786,44.8802472,'6740','Washburn Avenue South','Richfield','55423','efdee5f03c10dcd9'
-93.3621095,45.1312042,'6600','96th Lane North','Brooklyn Park','55445','8dde2a2209025d33'
-93.3194838,44.9509071,'3130','Dean Court','Minneapolis','55416','77e7f91b977c7820'
-93.3394269,45.1119846,'4516','Edinbrook Terrace North','Brooklyn Park','55443','3cc517cf26bbc74e'
-93.4907957,44.9277009,'4124','Dublin Drive','Minnetonka','55345','3449b345a0711b6c'
-93.299718,45.0089453,'2811','Irving Avenue North','Minneapolis','55411','c6c8f99e40fb4e60'
-93.2520821,44.8541848,'8226','16th Avenue South','Bloomington','55425','1bf9d6460011c2b9'
-93.3792998,44.9501275,'2935','Sumter Avenue South','Saint Louis Park','55426','db2392ac22415b7c'
-93.4588036,45.0567498,'40','Address Unassigned','Plymouth','55446','e14f31e99e9293a7'
-93.2156648,44.9397779,'3450','40th Avenue South','Minneapolis','55406','60109153681adb49'
-93.4379083,44.8298628,'9588','Creek Knoll Road','Eden Prairie','55347','66f8c3408928f590'
-93.2418686,45.0093975,'1957','Fillmore Street Northeast','Minneapolis','55418','444c221ed70ad4b8'
-93.4979806,44.9134642,'4959','West End Lane','Minnetonka','55345','34e93bd725ace018'
-93.5089768,44.831098,'18175','Dane Drive','Eden Prairie','55347','35518d1ad50ace4b'
-93.5125435,44.9785413,'455','Far Hill Road','Wayzata','55391','053b5153c02a36cf'
-93.45965,44.9160421,'4825','Highbury Lane','Minnetonka','55345','5c95eb3f9f582f77'
-93.5068779,45.0914037,'7478','Peony Lane North','Maple Grove','55311','fc336d67d66a7690'
-93.3355971,45.0337889,'4400','Lake Drive','Robbinsdale','55422','573cbc13c9ebc94c'
-93.3218342,44.8180051,'10225','Zenith Lane','Bloomington','55431','d4d337fb4d3cc82b'
-93.3089003,45.0453384,'4946','Penn Avenue North','Minneapolis','55430','aeccda0b007a25e8'
-93.384189,45.0745036,'8108','66th Avenue North','Brooklyn Park','55428','ff720ac32f20f344'
-93.4523628,45.0890199,'13603','74th Avenue North','Maple Grove','55311','1bb7720c1b01163a'
-93.4881239,44.8441204,'16617','Mayfield Drive','Eden Prairie','55347','348d6894a469050d'
-93.4869659,44.8377015,'16513','Pioneer Trail','Eden Prairie','55347','01336fbca097d46d'
-93.2469223,45.0228744,'3021','Central Avenue Northeast','Minneapolis','55418','dbd20e86271628d7'
-93.4886018,44.8646946,'7685','Meadow Lane','Eden Prairie','55346','10a62c8142266803'
-93.4256274,45.2068073,'13910','Balsam Lane North','Dayton','55327','fff7fc417de12f05'
-93.5869421,45.0705946,'21585','Cates Longhorn Road','Corcoran','55340','1fcb9e5bb7c96f32'
-93.4247836,44.9938829,'1300','Medicine Lake Drive West','Plymouth','55441','27c65e28cc51a13d'
-93.273077,44.9741979,'906','Marquette Avenue','Minneapolis','55402','051ad1f8026fef00'
-93.3210627,44.9205722,'4529','Zenith Avenue South','Minneapolis','55410','8fc5f8f30571e18d'
-93.2558579,44.9183929,'4641','13th Avenue South','Minneapolis','55407','c998336917aff742'
-93.403805,44.9766682,'400','Ford Road','Saint Louis Park','55426','028cc162d40d7935'
-93.3335597,44.9547826,'2633','Joppa Avenue South','Saint Louis Park','55416','dcb7fee5ad42bc85'
-93.3335805,45.0335234,'4314','43rd Avenue North','Robbinsdale','55422','cb24a88f7b1eece8'
-93.4308396,44.8978264,'11814','Bren Road','Minnetonka','55343','6d2d00e94e1056c2'
-93.6194002,44.9482511,'1645','Shadywood Road','Orono','55391','237d1ea5f632477d'
